ODD,Cible,Indicateur,Mots-cles
ODD01 : End poverty in all its forms everywhere,"Cible 01-04 : By 2030, ensure that all men and women, in particular the poor and the vulnerable, have equal rights to economic resources, as well as access to basic services, ownership and control over land and other forms of property, inheritance, natural resources, appropriate new technology and financial services, including microfinance",Indicateur 01-04-01 : Proportion of population living in households with access to basic services,radiology services
ODD01 : End poverty in all its forms everywhere,"Cible 01-04 : By 2030, ensure that all men and women, in particular the poor and the vulnerable, have equal rights to economic resources, as well as access to basic services, ownership and control over land and other forms of property, inheritance, natural resources, appropriate new technology and financial services, including microfinance",Indicateur 01-04-01 : Proportion of population living in households with access to basic services,basic education
ODD01 : End poverty in all its forms everywhere,"Cible 01-04 : By 2030, ensure that all men and women, in particular the poor and the vulnerable, have equal rights to economic resources, as well as access to basic services, ownership and control over land and other forms of property, inheritance, natural resources, appropriate new technology and financial services, including microfinance",Indicateur 01-04-01 : Proportion of population living in households with access to basic services,young people
ODD01 : End poverty in all its forms everywhere,"Cible 01-04 : By 2030, ensure that all men and women, in particular the poor and the vulnerable, have equal rights to economic resources, as well as access to basic services, ownership and control over land and other forms of property, inheritance, natural resources, appropriate new technology and financial services, including microfinance",Indicateur 01-04-01 : Proportion of population living in households with access to basic services,lower secondary
ODD01 : End poverty in all its forms everywhere,"Cible 01-04 : By 2030, ensure that all men and women, in particular the poor and the vulnerable, have equal rights to economic resources, as well as access to basic services, ownership and control over land and other forms of property, inheritance, natural resources, appropriate new technology and financial services, including microfinance",Indicateur 01-04-01 : Proportion of population living in households with access to basic services,proficiency level
ODD01 : End poverty in all its forms everywhere,"Cible 01-04 : By 2030, ensure that all men and women, in particular the poor and the vulnerable, have equal rights to economic resources, as well as access to basic services, ownership and control over land and other forms of property, inheritance, natural resources, appropriate new technology and financial services, including microfinance",Indicateur 01-04-01 : Proportion of population living in households with access to basic services,cable modem
ODD01 : End poverty in all its forms everywhere,"Cible 01-04 : By 2030, ensure that all men and women, in particular the poor and the vulnerable, have equal rights to economic resources, as well as access to basic services, ownership and control over land and other forms of property, inheritance, natural resources, appropriate new technology and financial services, including microfinance","Indicateur 01-04-02 : Proportion of total adult population with secure tenure rights to land, (a) with legally recognized documentation, and (b) who perceive their rights to land as secure, by sex and type of tenure",land use
ODD01 : End poverty in all its forms everywhere,"Cible 01-04 : By 2030, ensure that all men and women, in particular the poor and the vulnerable, have equal rights to economic resources, as well as access to basic services, ownership and control over land and other forms of property, inheritance, natural resources, appropriate new technology and financial services, including microfinance","Indicateur 01-04-02 : Proportion of total adult population with secure tenure rights to land, (a) with legally recognized documentation, and (b) who perceive their rights to land as secure, by sex and type of tenure",urban areas
ODD01 : End poverty in all its forms everywhere,"Cible 01-04 : By 2030, ensure that all men and women, in particular the poor and the vulnerable, have equal rights to economic resources, as well as access to basic services, ownership and control over land and other forms of property, inheritance, natural resources, appropriate new technology and financial services, including microfinance","Indicateur 01-04-02 : Proportion of total adult population with secure tenure rights to land, (a) with legally recognized documentation, and (b) who perceive their rights to land as secure, by sex and type of tenure",rural areas
ODD01 : End poverty in all its forms everywhere,"Cible 01-04 : By 2030, ensure that all men and women, in particular the poor and the vulnerable, have equal rights to economic resources, as well as access to basic services, ownership and control over land and other forms of property, inheritance, natural resources, appropriate new technology and financial services, including microfinance","Indicateur 01-04-02 : Proportion of total adult population with secure tenure rights to land, (a) with legally recognized documentation, and (b) who perceive their rights to land as secure, by sex and type of tenure",tenure types
ODD01 : End poverty in all its forms everywhere,"Cible 01-04 : By 2030, ensure that all men and women, in particular the poor and the vulnerable, have equal rights to economic resources, as well as access to basic services, ownership and control over land and other forms of property, inheritance, natural resources, appropriate new technology and financial services, including microfinance","Indicateur 01-04-02 : Proportion of total adult population with secure tenure rights to land, (a) with legally recognized documentation, and (b) who perceive their rights to land as secure, by sex and type of tenure",public land
ODD01 : End poverty in all its forms everywhere,"Cible 01-04 : By 2030, ensure that all men and women, in particular the poor and the vulnerable, have equal rights to economic resources, as well as access to basic services, ownership and control over land and other forms of property, inheritance, natural resources, appropriate new technology and financial services, including microfinance","Indicateur 01-04-02 : Proportion of total adult population with secure tenure rights to land, (a) with legally recognized documentation, and (b) who perceive their rights to land as secure, by sex and type of tenure",tenure security
ODD01 : End poverty in all its forms everywhere,"Cible 01-04 : By 2030, ensure that all men and women, in particular the poor and the vulnerable, have equal rights to economic resources, as well as access to basic services, ownership and control over land and other forms of property, inheritance, natural resources, appropriate new technology and financial services, including microfinance","Indicateur 01-04-02 : Proportion of total adult population with secure tenure rights to land, (a) with legally recognized documentation, and (b) who perceive their rights to land as secure, by sex and type of tenure",land rights
ODD01 : End poverty in all its forms everywhere,"Cible 01-04 : By 2030, ensure that all men and women, in particular the poor and the vulnerable, have equal rights to economic resources, as well as access to basic services, ownership and control over land and other forms of property, inheritance, natural resources, appropriate new technology and financial services, including microfinance","Indicateur 01-04-02 : Proportion of total adult population with secure tenure rights to land, (a) with legally recognized documentation, and (b) who perceive their rights to land as secure, by sex and type of tenure",perceived security
ODD01 : End poverty in all its forms everywhere,"Cible 01-04 : By 2030, ensure that all men and women, in particular the poor and the vulnerable, have equal rights to economic resources, as well as access to basic services, ownership and control over land and other forms of property, inheritance, natural resources, appropriate new technology and financial services, including microfinance","Indicateur 01-04-02 : Proportion of total adult population with secure tenure rights to land, (a) with legally recognized documentation, and (b) who perceive their rights to land as secure, by sex and type of tenure",involuntary loss
ODD01 : End poverty in all its forms everywhere,"Cible 01-04 : By 2030, ensure that all men and women, in particular the poor and the vulnerable, have equal rights to economic resources, as well as access to basic services, ownership and control over land and other forms of property, inheritance, natural resources, appropriate new technology and financial services, including microfinance","Indicateur 01-04-02 : Proportion of total adult population with secure tenure rights to land, (a) with legally recognized documentation, and (b) who perceive their rights to land as secure, by sex and type of tenure",ownership rights
ODD01 : End poverty in all its forms everywhere,"Cible 01-04 : By 2030, ensure that all men and women, in particular the poor and the vulnerable, have equal rights to economic resources, as well as access to basic services, ownership and control over land and other forms of property, inheritance, natural resources, appropriate new technology and financial services, including microfinance","Indicateur 01-04-02 : Proportion of total adult population with secure tenure rights to land, (a) with legally recognized documentation, and (b) who perceive their rights to land as secure, by sex and type of tenure",census data
ODD01 : End poverty in all its forms everywhere,"Cible 01-04 : By 2030, ensure that all men and women, in particular the poor and the vulnerable, have equal rights to economic resources, as well as access to basic services, ownership and control over land and other forms of property, inheritance, natural resources, appropriate new technology and financial services, including microfinance","Indicateur 01-04-02 : Proportion of total adult population with secure tenure rights to land, (a) with legally recognized documentation, and (b) who perceive their rights to land as secure, by sex and type of tenure",sampling frame
ODD01 : End poverty in all its forms everywhere,"Cible 01-04 : By 2030, ensure that all men and women, in particular the poor and the vulnerable, have equal rights to economic resources, as well as access to basic services, ownership and control over land and other forms of property, inheritance, natural resources, appropriate new technology and financial services, including microfinance","Indicateur 01-04-02 : Proportion of total adult population with secure tenure rights to land, (a) with legally recognized documentation, and (b) who perceive their rights to land as secure, by sex and type of tenure",adult population
ODD01 : End poverty in all its forms everywhere,"Cible 01-04 : By 2030, ensure that all men and women, in particular the poor and the vulnerable, have equal rights to economic resources, as well as access to basic services, ownership and control over land and other forms of property, inheritance, natural resources, appropriate new technology and financial services, including microfinance","Indicateur 01-04-02 : Proportion of total adult population with secure tenure rights to land, (a) with legally recognized documentation, and (b) who perceive their rights to land as secure, by sex and type of tenure",climate change
ODD01 : End poverty in all its forms everywhere,"Cible 01-04 : By 2030, ensure that all men and women, in particular the poor and the vulnerable, have equal rights to economic resources, as well as access to basic services, ownership and control over land and other forms of property, inheritance, natural resources, appropriate new technology and financial services, including microfinance","Indicateur 01-04-02 : Proportion of total adult population with secure tenure rights to land, (a) with legally recognized documentation, and (b) who perceive their rights to land as secure, by sex and type of tenure",renewable energy
ODD01 : End poverty in all its forms everywhere,"Cible 01-04 : By 2030, ensure that all men and women, in particular the poor and the vulnerable, have equal rights to economic resources, as well as access to basic services, ownership and control over land and other forms of property, inheritance, natural resources, appropriate new technology and financial services, including microfinance","Indicateur 01-04-02 : Proportion of total adult population with secure tenure rights to land, (a) with legally recognized documentation, and (b) who perceive their rights to land as secure, by sex and type of tenure",carbon emissions
ODD01 : End poverty in all its forms everywhere,"Cible 01-04 : By 2030, ensure that all men and women, in particular the poor and the vulnerable, have equal rights to economic resources, as well as access to basic services, ownership and control over land and other forms of property, inheritance, natural resources, appropriate new technology and financial services, including microfinance","Indicateur 01-04-02 : Proportion of total adult population with secure tenure rights to land, (a) with legally recognized documentation, and (b) who perceive their rights to land as secure, by sex and type of tenure",greenhouse gases
ODD01 : End poverty in all its forms everywhere,"Cible 01-04 : By 2030, ensure that all men and women, in particular the poor and the vulnerable, have equal rights to economic resources, as well as access to basic services, ownership and control over land and other forms of property, inheritance, natural resources, appropriate new technology and financial services, including microfinance","Indicateur 01-04-02 : Proportion of total adult population with secure tenure rights to land, (a) with legally recognized documentation, and (b) who perceive their rights to land as secure, by sex and type of tenure",developing countries
ODD01 : End poverty in all its forms everywhere,"Cible 01-04 : By 2030, ensure that all men and women, in particular the poor and the vulnerable, have equal rights to economic resources, as well as access to basic services, ownership and control over land and other forms of property, inheritance, natural resources, appropriate new technology and financial services, including microfinance","Indicateur 01-04-02 : Proportion of total adult population with secure tenure rights to land, (a) with legally recognized documentation, and (b) who perceive their rights to land as secure, by sex and type of tenure",data gap
ODD01 : End poverty in all its forms everywhere,"Cible 01-04 : By 2030, ensure that all men and women, in particular the poor and the vulnerable, have equal rights to economic resources, as well as access to basic services, ownership and control over land and other forms of property, inheritance, natural resources, appropriate new technology and financial services, including microfinance","Indicateur 01-04-02 : Proportion of total adult population with secure tenure rights to land, (a) with legally recognized documentation, and (b) who perceive their rights to land as secure, by sex and type of tenure",customary systems
ODD01 : End poverty in all its forms everywhere,"Cible 01-04 : By 2030, ensure that all men and women, in particular the poor and the vulnerable, have equal rights to economic resources, as well as access to basic services, ownership and control over land and other forms of property, inheritance, natural resources, appropriate new technology and financial services, including microfinance","Indicateur 01-04-02 : Proportion of total adult population with secure tenure rights to land, (a) with legally recognized documentation, and (b) who perceive their rights to land as secure, by sex and type of tenure",formal document
ODD01 : End poverty in all its forms everywhere,"Cible 01-04 : By 2030, ensure that all men and women, in particular the poor and the vulnerable, have equal rights to economic resources, as well as access to basic services, ownership and control over land and other forms of property, inheritance, natural resources, appropriate new technology and financial services, including microfinance","Indicateur 01-04-02 : Proportion of total adult population with secure tenure rights to land, (a) with legally recognized documentation, and (b) who perceive their rights to land as secure, by sex and type of tenure",justice systems
ODD01 : End poverty in all its forms everywhere,"Cible 01-04 : By 2030, ensure that all men and women, in particular the poor and the vulnerable, have equal rights to economic resources, as well as access to basic services, ownership and control over land and other forms of property, inheritance, natural resources, appropriate new technology and financial services, including microfinance","Indicateur 01-04-02 : Proportion of total adult population with secure tenure rights to land, (a) with legally recognized documentation, and (b) who perceive their rights to land as secure, by sex and type of tenure",food security
ODD01 : End poverty in all its forms everywhere,"Cible 01-04 : By 2030, ensure that all men and women, in particular the poor and the vulnerable, have equal rights to economic resources, as well as access to basic services, ownership and control over land and other forms of property, inheritance, natural resources, appropriate new technology and financial services, including microfinance","Indicateur 01-04-02 : Proportion of total adult population with secure tenure rights to land, (a) with legally recognized documentation, and (b) who perceive their rights to land as secure, by sex and type of tenure",land governance
ODD01 : End poverty in all its forms everywhere,"Cible 01-04 : By 2030, ensure that all men and women, in particular the poor and the vulnerable, have equal rights to economic resources, as well as access to basic services, ownership and control over land and other forms of property, inheritance, natural resources, appropriate new technology and financial services, including microfinance","Indicateur 01-04-02 : Proportion of total adult population with secure tenure rights to land, (a) with legally recognized documentation, and (b) who perceive their rights to land as secure, by sex and type of tenure",community involvement
ODD01 : End poverty in all its forms everywhere,"Cible 01-04 : By 2030, ensure that all men and women, in particular the poor and the vulnerable, have equal rights to economic resources, as well as access to basic services, ownership and control over land and other forms of property, inheritance, natural resources, appropriate new technology and financial services, including microfinance","Indicateur 01-04-02 : Proportion of total adult population with secure tenure rights to land, (a) with legally recognized documentation, and (b) who perceive their rights to land as secure, by sex and type of tenure",indigenous rights
ODD01 : End poverty in all its forms everywhere,"Cible 01-04 : By 2030, ensure that all men and women, in particular the poor and the vulnerable, have equal rights to economic resources, as well as access to basic services, ownership and control over land and other forms of property, inheritance, natural resources, appropriate new technology and financial services, including microfinance","Indicateur 01-04-02 : Proportion of total adult population with secure tenure rights to land, (a) with legally recognized documentation, and (b) who perceive their rights to land as secure, by sex and type of tenure",environmental protection
ODD01 : End poverty in all its forms everywhere,"Cible 01-04 : By 2030, ensure that all men and women, in particular the poor and the vulnerable, have equal rights to economic resources, as well as access to basic services, ownership and control over land and other forms of property, inheritance, natural resources, appropriate new technology and financial services, including microfinance","Indicateur 01-04-02 : Proportion of total adult population with secure tenure rights to land, (a) with legally recognized documentation, and (b) who perceive their rights to land as secure, by sex and type of tenure",social justice
ODD01 : End poverty in all its forms everywhere,"Cible 01-04 : By 2030, ensure that all men and women, in particular the poor and the vulnerable, have equal rights to economic resources, as well as access to basic services, ownership and control over land and other forms of property, inheritance, natural resources, appropriate new technology and financial services, including microfinance","Indicateur 01-04-02 : Proportion of total adult population with secure tenure rights to land, (a) with legally recognized documentation, and (b) who perceive their rights to land as secure, by sex and type of tenure",tenure typology
ODD01 : End poverty in all its forms everywhere,"Cible 01-04 : By 2030, ensure that all men and women, in particular the poor and the vulnerable, have equal rights to economic resources, as well as access to basic services, ownership and control over land and other forms of property, inheritance, natural resources, appropriate new technology and financial services, including microfinance","Indicateur 01-04-02 : Proportion of total adult population with secure tenure rights to land, (a) with legally recognized documentation, and (b) who perceive their rights to land as secure, by sex and type of tenure",land governance
ODD01 : End poverty in all its forms everywhere,"Cible 01-04 : By 2030, ensure that all men and women, in particular the poor and the vulnerable, have equal rights to economic resources, as well as access to basic services, ownership and control over land and other forms of property, inheritance, natural resources, appropriate new technology and financial services, including microfinance","Indicateur 01-04-02 : Proportion of total adult population with secure tenure rights to land, (a) with legally recognized documentation, and (b) who perceive their rights to land as secure, by sex and type of tenure",conflicting interests
ODD01 : End poverty in all its forms everywhere,"Cible 01-04 : By 2030, ensure that all men and women, in particular the poor and the vulnerable, have equal rights to economic resources, as well as access to basic services, ownership and control over land and other forms of property, inheritance, natural resources, appropriate new technology and financial services, including microfinance","Indicateur 01-04-02 : Proportion of total adult population with secure tenure rights to land, (a) with legally recognized documentation, and (b) who perceive their rights to land as secure, by sex and type of tenure",tenure rights
ODD01 : End poverty in all its forms everywhere,"Cible 01-05 : By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","Indicateur 01-05-01 : Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population",hazardous event
ODD01 : End poverty in all its forms everywhere,"Cible 01-05 : By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","Indicateur 01-05-01 : Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population",hazardous event
ODD01 : End poverty in all its forms everywhere,"Cible 01-05 : By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","Indicateur 01-05-01 : Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population",presumed dead
ODD01 : End poverty in all its forms everywhere,"Cible 01-05 : By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","Indicateur 01-05-01 : Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population",physical evidence
ODD01 : End poverty in all its forms everywhere,"Cible 01-05 : By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","Indicateur 01-05-01 : Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population",official/legal report
ODD01 : End poverty in all its forms everywhere,"Cible 01-05 : By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","Indicateur 01-05-01 : Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population",competent authorities
ODD01 : End poverty in all its forms everywhere,"Cible 01-05 : By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","Indicateur 01-05-01 : Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population",health effects
ODD01 : End poverty in all its forms everywhere,"Cible 01-05 : By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","Indicateur 01-05-01 : Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population",economic damage
ODD01 : End poverty in all its forms everywhere,"Cible 01-05 : By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters","Indicateur 01-05-01 : Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population",physical damage
ODD01 : End poverty in all its forms everywhere,"Cible 01-05 : By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters",Indicateur 01-05-02 : Direct economic loss attributed to disasters in relation to global gross domestic product (GDP),economic loss
ODD01 : End poverty in all its forms everywhere,"Cible 01-05 : By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters",Indicateur 01-05-02 : Direct economic loss attributed to disasters in relation to global gross domestic product (GDP),economic impact
ODD01 : End poverty in all its forms everywhere,"Cible 01-05 : By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters",Indicateur 01-05-02 : Direct economic loss attributed to disasters in relation to global gross domestic product (GDP),direct loss
ODD01 : End poverty in all its forms everywhere,"Cible 01-05 : By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters",Indicateur 01-05-02 : Direct economic loss attributed to disasters in relation to global gross domestic product (GDP),indirect loss
ODD01 : End poverty in all its forms everywhere,"Cible 01-05 : By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters",Indicateur 01-05-02 : Direct economic loss attributed to disasters in relation to global gross domestic product (GDP),physical damage
ODD01 : End poverty in all its forms everywhere,"Cible 01-05 : By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters",Indicateur 01-05-02 : Direct economic loss attributed to disasters in relation to global gross domestic product (GDP),economic loss
ODD01 : End poverty in all its forms everywhere,"Cible 01-05 : By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters",Indicateur 01-05-02 : Direct economic loss attributed to disasters in relation to global gross domestic product (GDP),economic loss
ODD01 : End poverty in all its forms everywhere,"Cible 01-05 : By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters",Indicateur 01-05-02 : Direct economic loss attributed to disasters in relation to global gross domestic product (GDP),human impacts
ODD01 : End poverty in all its forms everywhere,"Cible 01-05 : By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters",Indicateur 01-05-02 : Direct economic loss attributed to disasters in relation to global gross domestic product (GDP),environmental impacts
ODD01 : End poverty in all its forms everywhere,"Cible 01-05 : By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters",Indicateur 01-05-02 : Direct economic loss attributed to disasters in relation to global gross domestic product (GDP),climate change
ODD01 : End poverty in all its forms everywhere,"Cible 01-05 : By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters",Indicateur 01-05-02 : Direct economic loss attributed to disasters in relation to global gross domestic product (GDP),renewable energy
ODD01 : End poverty in all its forms everywhere,"Cible 01-05 : By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters",Indicateur 01-05-02 : Direct economic loss attributed to disasters in relation to global gross domestic product (GDP),carbon emissions
ODD01 : End poverty in all its forms everywhere,"Cible 01-05 : By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters",Indicateur 01-05-02 : Direct economic loss attributed to disasters in relation to global gross domestic product (GDP),greenhouse gases
ODD01 : End poverty in all its forms everywhere,"Cible 01-05 : By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters",Indicateur 01-05-02 : Direct economic loss attributed to disasters in relation to global gross domestic product (GDP),environmental protection
ODD01 : End poverty in all its forms everywhere,"Cible 01-05 : By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters",Indicateur 01-05-02 : Direct economic loss attributed to disasters in relation to global gross domestic product (GDP),clean energy
ODD01 : End poverty in all its forms everywhere,"Cible 01-05 : By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters",Indicateur 01-05-02 : Direct economic loss attributed to disasters in relation to global gross domestic product (GDP),commercial buildings
ODD01 : End poverty in all its forms everywhere,"Cible 01-05 : By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters",Indicateur 01-05-02 : Direct economic loss attributed to disasters in relation to global gross domestic product (GDP),governmental buildings
ODD01 : End poverty in all its forms everywhere,"Cible 01-05 : By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters",Indicateur 01-05-03 : Number of countries that adopt and implement national disaster risk reduction strategies in line with the Sendai Framework for Disaster Risk Reduction 2015–2030,sendai framework
ODD01 : End poverty in all its forms everywhere,"Cible 01-05 : By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters",Indicateur 01-05-04 : Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies,sendai framework
ODD01 : End poverty in all its forms everywhere,"Cible 01-05 : By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters",Indicateur 01-05-04 : Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies,time frames
ODD01 : End poverty in all its forms everywhere,"Cible 01-05 : By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters",Indicateur 01-05-04 : Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies,sendai framework
ODD01 : End poverty in all its forms everywhere,"Cible 01-0A : Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions",Indicateur 01-0A-01 : Total official development assistance grants from all donors that focus on poverty reduction as a share of the recipient country’s gross national income,poverty reduction
ODD01 : End poverty in all its forms everywhere,"Cible 01-0A : Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions",Indicateur 01-0A-01 : Total official development assistance grants from all donors that focus on poverty reduction as a share of the recipient country’s gross national income,recipient country
ODD01 : End poverty in all its forms everywhere,"Cible 01-0A : Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions",Indicateur 01-0A-01 : Total official development assistance grants from all donors that focus on poverty reduction as a share of the recipient country’s gross national income,economic development
ODD01 : End poverty in all its forms everywhere,"Cible 01-0A : Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions",Indicateur 01-0A-01 : Total official development assistance grants from all donors that focus on poverty reduction as a share of the recipient country’s gross national income,grant element
ODD01 : End poverty in all its forms everywhere,"Cible 01-0A : Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions",Indicateur 01-0A-01 : Total official development assistance grants from all donors that focus on poverty reduction as a share of the recipient country’s gross national income,official agencies
ODD01 : End poverty in all its forms everywhere,"Cible 01-0A : Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions",Indicateur 01-0A-01 : Total official development assistance grants from all donors that focus on poverty reduction as a share of the recipient country’s gross national income,executive agencies
ODD01 : End poverty in all its forms everywhere,"Cible 01-0A : Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions",Indicateur 01-0A-01 : Total official development assistance grants from all donors that focus on poverty reduction as a share of the recipient country’s gross national income,basic health
ODD01 : End poverty in all its forms everywhere,"Cible 01-0A : Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions",Indicateur 01-0A-01 : Total official development assistance grants from all donors that focus on poverty reduction as a share of the recipient country’s gross national income,basic education
ODD01 : End poverty in all its forms everywhere,"Cible 01-0A : Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions",Indicateur 01-0A-01 : Total official development assistance grants from all donors that focus on poverty reduction as a share of the recipient country’s gross national income,population programmes
ODD01 : End poverty in all its forms everywhere,"Cible 01-0A : Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions",Indicateur 01-0A-01 : Total official development assistance grants from all donors that focus on poverty reduction as a share of the recipient country’s gross national income,reproductive health
ODD01 : End poverty in all its forms everywhere,"Cible 01-0A : Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions",Indicateur 01-0A-01 : Total official development assistance grants from all donors that focus on poverty reduction as a share of the recipient country’s gross national income,food aid
ODD01 : End poverty in all its forms everywhere,"Cible 01-0A : Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions",Indicateur 01-0A-01 : Total official development assistance grants from all donors that focus on poverty reduction as a share of the recipient country’s gross national income,social services
ODD01 : End poverty in all its forms everywhere,"Cible 01-0A : Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions",Indicateur 01-0A-01 : Total official development assistance grants from all donors that focus on poverty reduction as a share of the recipient country’s gross national income,water supply
